"cell_line","treatment","design","time","concentration","cell_count__time0","dead_count__time0","cell_count","dead_count","cell_count__ctrl","dead_count__ctrl"
"cell_line_X","drug_T",1,3,0.031623,2597.32467532468,76.5064935064935,24521,732,23950.1,603.1
"cell_line_X","drug_T",1,3,0.01,2597.32467532468,76.5064935064935,24607,648,23950.1,603.1
"cell_line_X","drug_T",1,3,0.0031623,2597.32467532468,76.5064935064935,24305,708,23950.1,603.1
"cell_line_X","drug_T",1,3,0.001,2597.32467532468,76.5064935064935,24160,586,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,24845,822,23950.1,603.1
"cell_line_X","drug_ZZ",1,3,0.1,2597.32467532468,76.5064935064935,4319,98,23950.1,603.1
"cell_line_X","drug_OO",1,3,3.1623,2597.32467532468,76.5064935064935,865,2507,23950.1,603.1
"cell_line_X","drug_OO",1,3,1,2597.32467532468,76.5064935064935,2614,118,23950.1,603.1
"cell_line_X","drug_OO",1,3,0.31623,2597.32467532468,76.5064935064935,2631,140,23950.1,603.1
"cell_line_X","drug_OO",1,3,0.1,2597.32467532468,76.5064935064935,2472,130,23950.1,603.1
"cell_line_X","drug_OO",1,3,0.031623,2597.32467532468,76.5064935064935,3245,440,23950.1,603.1
"cell_line_X","drug_OO",1,3,0.01,2597.32467532468,76.5064935064935,11153,430,23950.1,603.1
"cell_line_X","drug_OO",1,3,0.0031623,2597.32467532468,76.5064935064935,19884,396,23950.1,603.1
"cell_line_X","drug_OO",1,3,0.001,2597.32467532468,76.5064935064935,22667,509,23950.1,603.1
"cell_line_X","drug_OO",1,3,0.00031623,2597.32467532468,76.5064935064935,23051,604,23950.1,603.1
"cell_line_X","drug_B",1,3,1,2597.32467532468,76.5064935064935,1243,1381,23950.1,603.1
"cell_line_X","drug_ZZ",1,3,0.1,2597.32467532468,76.5064935064935,3951,139,23950.1,603.1
"cell_line_X","drug_Z",1,3,1,2597.32467532468,76.5064935064935,2041,1319,23950.1,603.1
"cell_line_X","drug_Z",1,3,0.31623,2597.32467532468,76.5064935064935,2184,1376,23950.1,603.1
"cell_line_X","drug_Z",1,3,0.1,2597.32467532468,76.5064935064935,1994,1382,23950.1,603.1
"cell_line_X","drug_Z",1,3,0.031623,2597.32467532468,76.5064935064935,2200,1533,23950.1,603.1
"cell_line_X","drug_Z",1,3,0.01,2597.32467532468,76.5064935064935,3735,2041,23950.1,603.1
"cell_line_X","drug_Z",1,3,0.0031623,2597.32467532468,76.5064935064935,9176,2114,23950.1,603.1
"cell_line_X","drug_Z",1,3,0.001,2597.32467532468,76.5064935064935,22679,778,23950.1,603.1
"cell_line_X","drug_Z",1,3,0.00031623,2597.32467532468,76.5064935064935,23791,615,23950.1,603.1
"cell_line_X","drug_Z",1,3,1e-04,2597.32467532468,76.5064935064935,23928,658,23950.1,603.1
"cell_line_X","drug_B",1,3,1,2597.32467532468,76.5064935064935,1300,1464,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23833,580,23950.1,603.1
"cell_line_X","drug_MM",1,3,10,2597.32467532468,76.5064935064935,5280,106,23950.1,603.1
"cell_line_X","drug_MM",1,3,3.1623,2597.32467532468,76.5064935064935,9674,141,23950.1,603.1
"cell_line_X","drug_MM",1,3,1,2597.32467532468,76.5064935064935,13528,162,23950.1,603.1
"cell_line_X","drug_MM",1,3,0.31623,2597.32467532468,76.5064935064935,17935,218,23950.1,603.1
"cell_line_X","drug_MM",1,3,0.1,2597.32467532468,76.5064935064935,20080,336,23950.1,603.1
"cell_line_X","drug_MM",1,3,0.031623,2597.32467532468,76.5064935064935,21416,366,23950.1,603.1
"cell_line_X","drug_MM",1,3,0.01,2597.32467532468,76.5064935064935,23277,441,23950.1,603.1
"cell_line_X","drug_MM",1,3,0.0031623,2597.32467532468,76.5064935064935,23973,498,23950.1,603.1
"cell_line_X","drug_MM",1,3,0.001,2597.32467532468,76.5064935064935,23860,591,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23712,567,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23671,568,23950.1,603.1
"cell_line_X","drug_CC",1,3,10,2597.32467532468,76.5064935064935,3420,133,23950.1,603.1
"cell_line_X","drug_CC",1,3,3.1623,2597.32467532468,76.5064935064935,4856,106,23950.1,603.1
"cell_line_X","drug_CC",1,3,1,2597.32467532468,76.5064935064935,6319,95,23950.1,603.1
"cell_line_X","drug_CC",1,3,0.31623,2597.32467532468,76.5064935064935,9207,145,23950.1,603.1
"cell_line_X","drug_CC",1,3,0.1,2597.32467532468,76.5064935064935,11386,165,23950.1,603.1
"cell_line_X","drug_CC",1,3,0.031623,2597.32467532468,76.5064935064935,14154,251,23950.1,603.1
"cell_line_X","drug_CC",1,3,0.01,2597.32467532468,76.5064935064935,18696,323,23950.1,603.1
"cell_line_X","drug_CC",1,3,0.0031623,2597.32467532468,76.5064935064935,20234,439,23950.1,603.1
"cell_line_X","drug_CC",1,3,0.001,2597.32467532468,76.5064935064935,22255,509,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23690,643,23950.1,603.1
"cell_line_X","drug_QQ",1,3,1,2597.32467532468,76.5064935064935,876,965,23950.1,603.1
"cell_line_X","drug_C",1,3,10,2597.32467532468,76.5064935064935,13620,193,23950.1,603.1
"cell_line_X","drug_C",1,3,3.1623,2597.32467532468,76.5064935064935,17215,224,23950.1,603.1
"cell_line_X","drug_C",1,3,1,2597.32467532468,76.5064935064935,20853,372,23950.1,603.1
"cell_line_X","drug_C",1,3,0.31623,2597.32467532468,76.5064935064935,21923,414,23950.1,603.1
"cell_line_X","drug_C",1,3,0.1,2597.32467532468,76.5064935064935,23551,526,23950.1,603.1
"cell_line_X","drug_C",1,3,0.031623,2597.32467532468,76.5064935064935,23405,581,23950.1,603.1
"cell_line_X","drug_C",1,3,0.01,2597.32467532468,76.5064935064935,23840,621,23950.1,603.1
"cell_line_X","drug_C",1,3,0.0031623,2597.32467532468,76.5064935064935,23720,648,23950.1,603.1
"cell_line_X","drug_C",1,3,0.001,2597.32467532468,76.5064935064935,23752,553,23950.1,603.1
"cell_line_X","drug_M",1,3,10,2597.32467532468,76.5064935064935,18527,345,23950.1,603.1
"cell_line_X","drug_QQ",1,3,1,2597.32467532468,76.5064935064935,763,1334,23950.1,603.1
"cell_line_X","drug_XX",1,3,1,2597.32467532468,76.5064935064935,4126,178,23950.1,603.1
"cell_line_X","drug_XX",1,3,0.31623,2597.32467532468,76.5064935064935,5115,81,23950.1,603.1
"cell_line_X","drug_XX",1,3,0.1,2597.32467532468,76.5064935064935,6819,96,23950.1,603.1
"cell_line_X","drug_XX",1,3,0.031623,2597.32467532468,76.5064935064935,11131,151,23950.1,603.1
"cell_line_X","drug_XX",1,3,0.01,2597.32467532468,76.5064935064935,19325,297,23950.1,603.1
"cell_line_X","drug_XX",1,3,0.0031623,2597.32467532468,76.5064935064935,23101,495,23950.1,603.1
"cell_line_X","drug_XX",1,3,0.001,2597.32467532468,76.5064935064935,24211,594,23950.1,603.1
"cell_line_X","drug_XX",1,3,0.00031623,2597.32467532468,76.5064935064935,24106,633,23950.1,603.1
"cell_line_X","drug_XX",1,3,1e-04,2597.32467532468,76.5064935064935,23640,601,23950.1,603.1
"cell_line_X","drug_SS",1,3,10,2597.32467532468,76.5064935064935,3745,376,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,24258,620,23950.1,603.1
"cell_line_X","drug_F",1,3,10,2597.32467532468,76.5064935064935,20757,631,23950.1,603.1
"cell_line_X","drug_F",1,3,3.1623,2597.32467532468,76.5064935064935,25122,854,23950.1,603.1
"cell_line_X","drug_F",1,3,1,2597.32467532468,76.5064935064935,25362,902,23950.1,603.1
"cell_line_X","drug_F",1,3,0.31623,2597.32467532468,76.5064935064935,24707,730,23950.1,603.1
"cell_line_X","drug_F",1,3,0.1,2597.32467532468,76.5064935064935,24832,721,23950.1,603.1
"cell_line_X","drug_F",1,3,0.031623,2597.32467532468,76.5064935064935,24200,598,23950.1,603.1
"cell_line_X","drug_F",1,3,0.01,2597.32467532468,76.5064935064935,24024,583,23950.1,603.1
"cell_line_X","drug_F",1,3,0.0031623,2597.32467532468,76.5064935064935,23943,618,23950.1,603.1
"cell_line_X","drug_F",1,3,0.001,2597.32467532468,76.5064935064935,23842,601,23950.1,603.1
"cell_line_X","drug_M",1,3,3.1623,2597.32467532468,76.5064935064935,19254,347,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23774,560,23950.1,603.1
"cell_line_X","drug_P",1,3,10,2597.32467532468,76.5064935064935,1527,1111,23950.1,603.1
"cell_line_X","drug_P",1,3,3.1623,2597.32467532468,76.5064935064935,1802,1036,23950.1,603.1
"cell_line_X","drug_P",1,3,1,2597.32467532468,76.5064935064935,2420,1272,23950.1,603.1
"cell_line_X","drug_P",1,3,0.31623,2597.32467532468,76.5064935064935,4030,1660,23950.1,603.1
"cell_line_X","drug_P",1,3,0.1,2597.32467532468,76.5064935064935,17875,680,23950.1,603.1
"cell_line_X","drug_P",1,3,0.031623,2597.32467532468,76.5064935064935,23744,677,23950.1,603.1
"cell_line_X","drug_P",1,3,0.01,2597.32467532468,76.5064935064935,24639,715,23950.1,603.1
"cell_line_X","drug_P",1,3,0.0031623,2597.32467532468,76.5064935064935,24213,644,23950.1,603.1
"cell_line_X","drug_P",1,3,0.001,2597.32467532468,76.5064935064935,23491,576,23950.1,603.1
"cell_line_X","drug_SS",1,3,3.1623,2597.32467532468,76.5064935064935,9754,227,23950.1,603.1
"cell_line_X","drug_A",1,3,1,2597.32467532468,76.5064935064935,595,1197,23950.1,603.1
"cell_line_X","drug_JJ",1,3,10,2597.32467532468,76.5064935064935,2751,1291,23950.1,603.1
"cell_line_X","drug_JJ",1,3,3.1623,2597.32467532468,76.5064935064935,5520,1321,23950.1,603.1
"cell_line_X","drug_JJ",1,3,1,2597.32467532468,76.5064935064935,11938,1078,23950.1,603.1
"cell_line_X","drug_JJ",1,3,0.31623,2597.32467532468,76.5064935064935,12986,697,23950.1,603.1
"cell_line_X","drug_JJ",1,3,0.1,2597.32467532468,76.5064935064935,18105,602,23950.1,603.1
"cell_line_X","drug_JJ",1,3,0.031623,2597.32467532468,76.5064935064935,21527,635,23950.1,603.1
"cell_line_X","drug_JJ",1,3,0.01,2597.32467532468,76.5064935064935,22080,567,23950.1,603.1
"cell_line_X","drug_JJ",1,3,0.0031623,2597.32467532468,76.5064935064935,22742,520,23950.1,603.1
"cell_line_X","drug_JJ",1,3,0.001,2597.32467532468,76.5064935064935,21757,820,23950.1,603.1
"cell_line_X","drug_M",1,3,1,2597.32467532468,76.5064935064935,20613,355,23950.1,603.1
"cell_line_X","drug_A",1,3,1,2597.32467532468,76.5064935064935,500,1693,23950.1,603.1
"cell_line_X","drug_H",1,3,10,2597.32467532468,76.5064935064935,5138,356,23950.1,603.1
"cell_line_X","drug_H",1,3,3.1623,2597.32467532468,76.5064935064935,14385,536,23950.1,603.1
"cell_line_X","drug_H",1,3,1,2597.32467532468,76.5064935064935,19310,546,23950.1,603.1
"cell_line_X","drug_H",1,3,0.31623,2597.32467532468,76.5064935064935,21484,505,23950.1,603.1
"cell_line_X","drug_H",1,3,0.1,2597.32467532468,76.5064935064935,22596,573,23950.1,603.1
"cell_line_X","drug_H",1,3,0.031623,2597.32467532468,76.5064935064935,22988,466,23950.1,603.1
"cell_line_X","drug_H",1,3,0.01,2597.32467532468,76.5064935064935,23525,640,23950.1,603.1
"cell_line_X","drug_H",1,3,0.0031623,2597.32467532468,76.5064935064935,23282,572,23950.1,603.1
"cell_line_X","drug_H",1,3,0.001,2597.32467532468,76.5064935064935,23487,552,23950.1,603.1
"cell_line_X","drug_SS",1,3,1,2597.32467532468,76.5064935064935,18386,307,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23733,588,23950.1,603.1
"cell_line_X","drug_W",1,3,1,2597.32467532468,76.5064935064935,1299,1008,23950.1,603.1
"cell_line_X","drug_W",1,3,0.31623,2597.32467532468,76.5064935064935,1226,855,23950.1,603.1
"cell_line_X","drug_W",1,3,0.1,2597.32467532468,76.5064935064935,1210,1238,23950.1,603.1
"cell_line_X","drug_W",1,3,0.031623,2597.32467532468,76.5064935064935,2074,693,23950.1,603.1
"cell_line_X","drug_W",1,3,0.01,2597.32467532468,76.5064935064935,23558,825,23950.1,603.1
"cell_line_X","drug_W",1,3,0.0031623,2597.32467532468,76.5064935064935,25327,814,23950.1,603.1
"cell_line_X","drug_W",1,3,0.001,2597.32467532468,76.5064935064935,24120,607,23950.1,603.1
"cell_line_X","drug_W",1,3,0.00031623,2597.32467532468,76.5064935064935,24391,628,23950.1,603.1
"cell_line_X","drug_W",1,3,1e-04,2597.32467532468,76.5064935064935,23679,547,23950.1,603.1
"cell_line_X","drug_M",1,3,0.31623,2597.32467532468,76.5064935064935,20823,402,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23860,532,23950.1,603.1
"cell_line_X","drug_DD",1,3,3.1623,2597.32467532468,76.5064935064935,8824,159,23950.1,603.1
"cell_line_X","drug_DD",1,3,1,2597.32467532468,76.5064935064935,11384,158,23950.1,603.1
"cell_line_X","drug_DD",1,3,0.31623,2597.32467532468,76.5064935064935,13141,179,23950.1,603.1
"cell_line_X","drug_DD",1,3,0.1,2597.32467532468,76.5064935064935,15567,205,23950.1,603.1
"cell_line_X","drug_DD",1,3,0.031623,2597.32467532468,76.5064935064935,18487,252,23950.1,603.1
"cell_line_X","drug_DD",1,3,0.01,2597.32467532468,76.5064935064935,21537,464,23950.1,603.1
"cell_line_X","drug_DD",1,3,0.0031623,2597.32467532468,76.5064935064935,23155,528,23950.1,603.1
"cell_line_X","drug_DD",1,3,0.001,2597.32467532468,76.5064935064935,23464,687,23950.1,603.1
"cell_line_X","drug_DD",1,3,0.00031623,2597.32467532468,76.5064935064935,23748,661,23950.1,603.1
"cell_line_X","drug_SS",1,3,0.31623,2597.32467532468,76.5064935064935,21971,452,23950.1,603.1
"cell_line_X","drug_II",1,3,1,2597.32467532468,76.5064935064935,1981,1254,23950.1,603.1
"cell_line_X","drug_O",1,3,10,2597.32467532468,76.5064935064935,17816,334,23950.1,603.1
"cell_line_X","drug_O",1,3,3.1623,2597.32467532468,76.5064935064935,20543,362,23950.1,603.1
"cell_line_X","drug_O",1,3,1,2597.32467532468,76.5064935064935,22109,453,23950.1,603.1
"cell_line_X","drug_O",1,3,0.31623,2597.32467532468,76.5064935064935,22309,502,23950.1,603.1
"cell_line_X","drug_O",1,3,0.1,2597.32467532468,76.5064935064935,22935,525,23950.1,603.1
"cell_line_X","drug_O",1,3,0.031623,2597.32467532468,76.5064935064935,22510,482,23950.1,603.1
"cell_line_X","drug_O",1,3,0.01,2597.32467532468,76.5064935064935,23136,511,23950.1,603.1
"cell_line_X","drug_O",1,3,0.0031623,2597.32467532468,76.5064935064935,23576,494,23950.1,603.1
"cell_line_X","drug_O",1,3,0.001,2597.32467532468,76.5064935064935,23727,484,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,24062,676,23950.1,603.1
"cell_line_X","drug_II",1,3,1,2597.32467532468,76.5064935064935,1997,928,23950.1,603.1
"cell_line_X","drug_TT",1,3,10,2597.32467532468,76.5064935064935,1208,1949,23950.1,603.1
"cell_line_X","drug_TT",1,3,3.1623,2597.32467532468,76.5064935064935,6376,1166,23950.1,603.1
"cell_line_X","drug_TT",1,3,1,2597.32467532468,76.5064935064935,13994,968,23950.1,603.1
"cell_line_X","drug_TT",1,3,0.31623,2597.32467532468,76.5064935064935,18976,813,23950.1,603.1
"cell_line_X","drug_TT",1,3,0.1,2597.32467532468,76.5064935064935,21948,736,23950.1,603.1
"cell_line_X","drug_TT",1,3,0.031623,2597.32467532468,76.5064935064935,23919,674,23950.1,603.1
"cell_line_X","drug_TT",1,3,0.01,2597.32467532468,76.5064935064935,24830,745,23950.1,603.1
"cell_line_X","drug_TT",1,3,0.0031623,2597.32467532468,76.5064935064935,24649,773,23950.1,603.1
"cell_line_X","drug_TT",1,3,0.001,2597.32467532468,76.5064935064935,24500,693,23950.1,603.1
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23422,626,23950.1,603.1
"cell_line_X","drug_ZZ",1,3,0.1,2597.32467532468,76.5064935064935,4508,125,23634.9,568.3
"cell_line_X","drug_G",1,3,10,2597.32467532468,76.5064935064935,23486,611,23634.9,568.3
"cell_line_X","drug_G",1,3,3.1623,2597.32467532468,76.5064935064935,23523,589,23634.9,568.3
"cell_line_X","drug_G",1,3,1,2597.32467532468,76.5064935064935,24138,588,23634.9,568.3
"cell_line_X","drug_G",1,3,0.31623,2597.32467532468,76.5064935064935,24008,576,23634.9,568.3
"cell_line_X","drug_G",1,3,0.1,2597.32467532468,76.5064935064935,24300,612,23634.9,568.3
"cell_line_X","drug_G",1,3,0.031623,2597.32467532468,76.5064935064935,24319,751,23634.9,568.3
"cell_line_X","drug_G",1,3,0.01,2597.32467532468,76.5064935064935,24125,646,23634.9,568.3
"cell_line_X","drug_G",1,3,0.0031623,2597.32467532468,76.5064935064935,23662,634,23634.9,568.3
"cell_line_X","drug_G",1,3,0.001,2597.32467532468,76.5064935064935,24544,615,23634.9,568.3
"cell_line_X","drug_B",1,3,1,2597.32467532468,76.5064935064935,1222,1574,23634.9,568.3
"cell_line_X","drug_ZZ",1,3,0.1,2597.32467532468,76.5064935064935,4545,145,23634.9,568.3
"cell_line_X","drug_J",1,3,10,2597.32467532468,76.5064935064935,14119,260,23634.9,568.3
"cell_line_X","drug_J",1,3,3.1623,2597.32467532468,76.5064935064935,17445,371,23634.9,568.3
"cell_line_X","drug_J",1,3,1,2597.32467532468,76.5064935064935,19877,421,23634.9,568.3
"cell_line_X","drug_J",1,3,0.31623,2597.32467532468,76.5064935064935,20928,540,23634.9,568.3
"cell_line_X","drug_J",1,3,0.1,2597.32467532468,76.5064935064935,22359,427,23634.9,568.3
"cell_line_X","drug_J",1,3,0.031623,2597.32467532468,76.5064935064935,22643,557,23634.9,568.3
"cell_line_X","drug_J",1,3,0.01,2597.32467532468,76.5064935064935,23534,531,23634.9,568.3
"cell_line_X","drug_J",1,3,0.0031623,2597.32467532468,76.5064935064935,24199,749,23634.9,568.3
"cell_line_X","drug_J",1,3,0.001,2597.32467532468,76.5064935064935,24399,695,23634.9,568.3
"cell_line_X","drug_B",1,3,1,2597.32467532468,76.5064935064935,1379,1344,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,22866,532,23634.9,568.3
"cell_line_X","drug_FF",1,3,3.1623,2597.32467532468,76.5064935064935,4319,123,23634.9,568.3
"cell_line_X","drug_FF",1,3,1,2597.32467532468,76.5064935064935,4652,149,23634.9,568.3
"cell_line_X","drug_FF",1,3,0.31623,2597.32467532468,76.5064935064935,5230,152,23634.9,568.3
"cell_line_X","drug_FF",1,3,0.1,2597.32467532468,76.5064935064935,5644,154,23634.9,568.3
"cell_line_X","drug_FF",1,3,0.031623,2597.32467532468,76.5064935064935,9454,186,23634.9,568.3
"cell_line_X","drug_FF",1,3,0.01,2597.32467532468,76.5064935064935,16054,331,23634.9,568.3
"cell_line_X","drug_FF",1,3,0.0031623,2597.32467532468,76.5064935064935,21500,351,23634.9,568.3
"cell_line_X","drug_FF",1,3,0.001,2597.32467532468,76.5064935064935,23744,531,23634.9,568.3
"cell_line_X","drug_FF",1,3,0.00031623,2597.32467532468,76.5064935064935,23993,608,23634.9,568.3
"cell_line_X","drug_M",1,3,0.1,2597.32467532468,76.5064935064935,19869,380,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23948,468,23634.9,568.3
"cell_line_X","drug_Q",1,3,10,2597.32467532468,76.5064935064935,1580,735,23634.9,568.3
"cell_line_X","drug_Q",1,3,3.1623,2597.32467532468,76.5064935064935,3759,624,23634.9,568.3
"cell_line_X","drug_Q",1,3,1,2597.32467532468,76.5064935064935,15994,359,23634.9,568.3
"cell_line_X","drug_Q",1,3,0.31623,2597.32467532468,76.5064935064935,20178,333,23634.9,568.3
"cell_line_X","drug_Q",1,3,0.1,2597.32467532468,76.5064935064935,21984,419,23634.9,568.3
"cell_line_X","drug_Q",1,3,0.031623,2597.32467532468,76.5064935064935,23384,521,23634.9,568.3
"cell_line_X","drug_Q",1,3,0.01,2597.32467532468,76.5064935064935,24321,603,23634.9,568.3
"cell_line_X","drug_Q",1,3,0.0031623,2597.32467532468,76.5064935064935,24543,677,23634.9,568.3
"cell_line_X","drug_Q",1,3,0.001,2597.32467532468,76.5064935064935,24313,711,23634.9,568.3
"cell_line_X","drug_SS",1,3,0.1,2597.32467532468,76.5064935064935,24096,697,23634.9,568.3
"cell_line_X","drug_QQ",1,3,1,2597.32467532468,76.5064935064935,748,1551,23634.9,568.3
"cell_line_X","drug_VV",1,3,3.1623,2597.32467532468,76.5064935064935,4145,980,23634.9,568.3
"cell_line_X","drug_VV",1,3,1,2597.32467532468,76.5064935064935,5033,381,23634.9,568.3
"cell_line_X","drug_VV",1,3,0.31623,2597.32467532468,76.5064935064935,8124,232,23634.9,568.3
"cell_line_X","drug_VV",1,3,0.1,2597.32467532468,76.5064935064935,12996,213,23634.9,568.3
"cell_line_X","drug_VV",1,3,0.031623,2597.32467532468,76.5064935064935,18314,349,23634.9,568.3
"cell_line_X","drug_VV",1,3,0.01,2597.32467532468,76.5064935064935,23996,546,23634.9,568.3
"cell_line_X","drug_VV",1,3,0.0031623,2597.32467532468,76.5064935064935,23577,533,23634.9,568.3
"cell_line_X","drug_VV",1,3,0.001,2597.32467532468,76.5064935064935,23615,500,23634.9,568.3
"cell_line_X","drug_VV",1,3,0.00031623,2597.32467532468,76.5064935064935,23818,467,23634.9,568.3
"cell_line_X","drug_M",1,3,0.031623,2597.32467532468,76.5064935064935,20939,427,23634.9,568.3
"cell_line_X","drug_QQ",1,3,1,2597.32467532468,76.5064935064935,851,1394,23634.9,568.3
"cell_line_X","drug_E",1,3,10,2597.32467532468,76.5064935064935,14146,329,23634.9,568.3
"cell_line_X","drug_E",1,3,3.1623,2597.32467532468,76.5064935064935,17657,319,23634.9,568.3
"cell_line_X","drug_E",1,3,1,2597.32467532468,76.5064935064935,20783,424,23634.9,568.3
"cell_line_X","drug_E",1,3,0.31623,2597.32467532468,76.5064935064935,22017,396,23634.9,568.3
"cell_line_X","drug_E",1,3,0.1,2597.32467532468,76.5064935064935,22781,432,23634.9,568.3
"cell_line_X","drug_E",1,3,0.031623,2597.32467532468,76.5064935064935,23616,553,23634.9,568.3
"cell_line_X","drug_E",1,3,0.01,2597.32467532468,76.5064935064935,23810,567,23634.9,568.3
"cell_line_X","drug_E",1,3,0.0031623,2597.32467532468,76.5064935064935,24129,655,23634.9,568.3
"cell_line_X","drug_E",1,3,0.001,2597.32467532468,76.5064935064935,23951,615,23634.9,568.3
"cell_line_X","drug_SS",1,3,0.031623,2597.32467532468,76.5064935064935,24172,673,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,21836,472,23634.9,568.3
"cell_line_X","drug_L",1,3,10,2597.32467532468,76.5064935064935,478,803,23634.9,568.3
"cell_line_X","drug_L",1,3,3.1623,2597.32467532468,76.5064935064935,13138,380,23634.9,568.3
"cell_line_X","drug_L",1,3,1,2597.32467532468,76.5064935064935,18130,341,23634.9,568.3
"cell_line_X","drug_L",1,3,0.31623,2597.32467532468,76.5064935064935,21127,501,23634.9,568.3
"cell_line_X","drug_L",1,3,0.1,2597.32467532468,76.5064935064935,22921,547,23634.9,568.3
"cell_line_X","drug_L",1,3,0.031623,2597.32467532468,76.5064935064935,22722,481,23634.9,568.3
"cell_line_X","drug_L",1,3,0.01,2597.32467532468,76.5064935064935,23147,528,23634.9,568.3
"cell_line_X","drug_L",1,3,0.0031623,2597.32467532468,76.5064935064935,23204,449,23634.9,568.3
"cell_line_X","drug_L",1,3,0.001,2597.32467532468,76.5064935064935,23206,534,23634.9,568.3
"cell_line_X","drug_M",1,3,0.01,2597.32467532468,76.5064935064935,22217,493,23634.9,568.3
"cell_line_X","drug_WW",1,3,0,2597.32467532468,76.5064935064935,23688,521,23634.9,568.3
"cell_line_X","drug_PP",1,3,10,2597.32467532468,76.5064935064935,11039,296,23634.9,568.3
"cell_line_X","drug_PP",1,3,3.1623,2597.32467532468,76.5064935064935,22189,480,23634.9,568.3
"cell_line_X","drug_PP",1,3,1,2597.32467532468,76.5064935064935,23323,579,23634.9,568.3
"cell_line_X","drug_PP",1,3,0.31623,2597.32467532468,76.5064935064935,23198,443,23634.9,568.3
"cell_line_X","drug_PP",1,3,0.1,2597.32467532468,76.5064935064935,23316,457,23634.9,568.3
"cell_line_X","drug_PP",1,3,0.031623,2597.32467532468,76.5064935064935,23510,656,23634.9,568.3
"cell_line_X","drug_PP",1,3,0.01,2597.32467532468,76.5064935064935,22837,524,23634.9,568.3
"cell_line_X","drug_PP",1,3,0.0031623,2597.32467532468,76.5064935064935,23180,485,23634.9,568.3
"cell_line_X","drug_PP",1,3,0.001,2597.32467532468,76.5064935064935,23180,529,23634.9,568.3
"cell_line_X","drug_SS",1,3,0.01,2597.32467532468,76.5064935064935,23886,568,23634.9,568.3
"cell_line_X","drug_A",1,3,1,2597.32467532468,76.5064935064935,506,1743,23634.9,568.3
"cell_line_X","drug_NN",1,3,1,2597.32467532468,76.5064935064935,1260,1844,23634.9,568.3
"cell_line_X","drug_NN",1,3,0.31623,2597.32467532468,76.5064935064935,1196,1927,23634.9,568.3
"cell_line_X","drug_NN",1,3,0.1,2597.32467532468,76.5064935064935,1260,1739,23634.9,568.3
"cell_line_X","drug_NN",1,3,0.031623,2597.32467532468,76.5064935064935,1391,1965,23634.9,568.3
"cell_line_X","drug_NN",1,3,0.01,2597.32467532468,76.5064935064935,10065,248,23634.9,568.3
"cell_line_X","drug_NN",1,3,0.0031623,2597.32467532468,76.5064935064935,22538,420,23634.9,568.3
"cell_line_X","drug_NN",1,3,0.001,2597.32467532468,76.5064935064935,22888,450,23634.9,568.3
"cell_line_X","drug_NN",1,3,0.00031623,2597.32467532468,76.5064935064935,22714,531,23634.9,568.3
"cell_line_X","drug_NN",1,3,1e-04,2597.32467532468,76.5064935064935,22353,449,23634.9,568.3
"cell_line_X","drug_M",1,3,0.0031623,2597.32467532468,76.5064935064935,22809,435,23634.9,568.3
"cell_line_X","drug_A",1,3,1,2597.32467532468,76.5064935064935,471,2083,23634.9,568.3
"cell_line_X","drug_AA",1,3,1,2597.32467532468,76.5064935064935,5995,128,23634.9,568.3
"cell_line_X","drug_AA",1,3,0.31623,2597.32467532468,76.5064935064935,5894,129,23634.9,568.3
"cell_line_X","drug_AA",1,3,0.1,2597.32467532468,76.5064935064935,5394,141,23634.9,568.3
"cell_line_X","drug_AA",1,3,0.031623,2597.32467532468,76.5064935064935,5751,136,23634.9,568.3
"cell_line_X","drug_AA",1,3,0.01,2597.32467532468,76.5064935064935,8198,156,23634.9,568.3
"cell_line_X","drug_AA",1,3,0.0031623,2597.32467532468,76.5064935064935,13189,242,23634.9,568.3
"cell_line_X","drug_AA",1,3,0.001,2597.32467532468,76.5064935064935,18020,326,23634.9,568.3
"cell_line_X","drug_AA",1,3,0.00031623,2597.32467532468,76.5064935064935,22693,555,23634.9,568.3
"cell_line_X","drug_AA",1,3,1e-04,2597.32467532468,76.5064935064935,23650,638,23634.9,568.3
"cell_line_X","drug_SS",1,3,0.0031623,2597.32467532468,76.5064935064935,23637,628,23634.9,568.3
